country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Slovenia,0,6.253,0.68,12.987
Solomon Islands,3,0,0,0
Somalia,3,1.195,0.91,0
South Africa,0,4.232,1.6,0
South Korea,4,0.351,0.42,0
South Sudan,0,0,0,0
Spain,0,18.971,0.97,0
Sri Lanka,4,0.467,1.31,0
Sudan,0,0.753,0,0
Suriname,4,0,0,0
Sweden,5,52.677,1.25,0
Switzerland,5,37.668,0.67,0
Syria,0,0,0,0
Taiwan,3,0.126,0.45,0
Tajikistan,3,0,0,0
Tanzania,3,0,0.69,0
Thailand,4,0.473,0.75,0
Timor,4,0,0,0
Togo,4,0.121,0,0
Trinidad and Tobago,4,0,0.11,0
Tunisia,0,0,0.82,0
Turkey,5,44.855,1.01,0
Uganda,0,-0.022,0,0
Ukraine,0,10.152,1.46,0
United Arab Emirates,0,0,1.27,0
United Kingdom,5,69.764,1.04,47.83
United States,5,84.371,1.03,44.619
Uruguay,3,2.591,0.97,0
Uzbekistan,0,2.54,1.14,0
Vanuatu,4,0,0,0
Vatican,2,0,0,0
Venezuela,4,0.809,1.15,0
Vietnam,0,0,0.25,0
Yemen,3,0,0,0
Zambia,4,0.272,0,0
Zimbabwe,0,0.067,0,0
