country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Madagascar,1,2.961,0.84,0
Malawi,1,0.157,0.8,0
Malaysia,1,0.185,1.66,0
Maldives,3,231.249,0.95,0
Mali,1,0.938,1.09,0
Malta,6,67.944,1.01,0
Marshall Islands,0,0,0,0
Mauritania,2,1.721,0.9,0
Mauritius,0,0,0.26,0
Mexico,5,49.01,0.98,0
Moldova,8,140.557,1.06,0
Monaco,0,0,0.74,0
Mongolia,1,0,0.32,0
Montenegro,3,234.053,1.53,0
Morocco,7,42.129,1.15,0
Mozambique,1,2.432,1.11,0
Myanmar,4,2.72,1.86,0
Namibia,5,75.17,0.97,0
Nepal,7,35.728,1.17,0
Netherlands,7,42.837,1.24,2.568
New Zealand,2,1.037,0.78,0
Nicaragua,0,0,0.42,0
Niger,0,0,0.77,0
Nigeria,4,0.786,0.81,0
North Macedonia,6,60.959,0.99,0
Norway,2,11.99,1.29,0
Oman,4,0,1.11,0
Pakistan,1,0,0.97,0
Palestine,5,84.878,1.12,0
Panama,8,164.319,0.94,0
Papua New Guinea,1,1.006,0.74,0
Paraguay,8,170.627,1.2,0
Peru,3,203.295,0.98,0
Philippines,7,22.796,0.9,0
Poland,2,14.982,0.88,0
Portugal,5,47.662,1.26,4.021
Qatar,5,78.79,1,0
Romania,5,65.964,1.02,24.743
Russia,6,35.249,1.03,0
Rwanda,4,3.474,0.77,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,2,-559.844,0.3,0
Sao Tome and Principe,0,4.563,0.54,0
Saudi Arabia,7,22.721,0.83,0
Senegal,2,4.001,0.77,0
Serbia,1,11.316,0.76,0
Seychelles,2,0,0.21,0
Sierra Leone,2,0,0.96,0
Singapore,1,5.812,0.73,0
Slovakia,6,41.395,1.35,0
Slovenia,7,20.684,1.3,1.443
Solomon Islands,2,0,0,0
Somalia,2,0,0.71,0
South Africa,7,30.451,0.75,0
South Korea,1,3.257,0.65,0
South Sudan,4,0.715,1,0
Spain,1,0,1.26,0
Sri Lanka,2,0.28,1.08,0
Sudan,1,4.972,1.01,0
Suriname,8,115.916,0.87,0
Sweden,1,0,1.2,0
Switzerland,6,49.107,1.17,0
Syria,1,3.6,0.95,0
Taiwan,2,0.084,1.04,0
Tajikistan,2,3.46,0.99,0
Tanzania,2,0,0,0
Thailand,1,0.186,1.12,0
Timor,2,0,0,0
Togo,1,2.416,1.04,0
Trinidad and Tobago,8,135.764,1.21,0
Tunisia,2,19.799,1.45,0
Turkey,1,19.837,1.09,0
Uganda,4,4.066,1.31,0
Ukraine,5,66.242,1.13,0
United Arab Emirates,5,71.281,1.26,0
United Kingdom,7,26.913,1.4,0.957
United States,8,130.488,0.93,20.441
Uruguay,2,4.606,1.11,0
Uzbekistan,1,8.814,0.97,0
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,7,41.919,1.06,0
Vietnam,4,0,0.49,0
Yemen,2,0,0.77,0
Zambia,1,3.808,0.9,0
Zimbabwe,4,0,1.01,0
