country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Trinidad and Tobago,0,2.858,0,0
Tunisia,0,2.877,1.16,0
Turkey,0,21.52,2.52,0
Uganda,0,0.066,0,0
Ukraine,0,2.721,2.22,0
United Arab Emirates,0,10.313,2.03,0
United Kingdom,0,42.601,1.57,0
United States,2,57.036,2.06,7.42
Uruguay,0,1.727,1,0
Uzbekistan,0,1.195,1.59,0
Vanuatu,0,0,0,0
Vatican,1,0,0,0
Venezuela,0,0,0.58,0
Vietnam,0,0.144,0.7,0
Yemen,1,0,0,0
Zambia,0,0.054,0,0
Zimbabwe,0,0,0,0
