country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Hungary,1,7.35,1.11,0
Iceland,1,17.582,0.37,14.652
India,1,0.993,1.56,0
Indonesia,1,1.188,1.23,0
International,0,0,0,0
Iran,1,16.359,0.77,0
Iraq,1,0.771,0.87,0
Ireland,2,157.56,1.13,27.138
Israel,1,33.62,0.77,0
Italy,1,57.739,0.85,45.202
Jamaica,1,6.754,0.96,0
Japan,0,4.665,1.06,0
Jordan,1,0.588,0.72,0
Kazakhstan,1,3.675,1.41,0
Kenya,1,0.298,1.05,0
Kosovo,1,16.039,1.15,0
Kuwait,1,21.777,1.37,0
Kyrgyzstan,1,2.606,1.1,0
Laos,1,0,0,0
Latvia,1,15.905,0.91,0
Lebanon,1,0.586,0.97,0
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,1,0,0,0
Liechtenstein,0,0,0,0
Lithuania,1,33.06,0.95,0
Luxembourg,2,91.058,0.66,49.523
Madagascar,1,0.108,0.58,0
Malawi,1,0,0,0
Malaysia,1,1.668,0.77,0
Maldives,0,12.95,0,0
Mali,1,2.222,1.09,0
Malta,0,9.059,0.6,2.265
Marshall Islands,0,0,0,0
Mauritania,1,0,0,0
Mauritius,1,0.786,0.36,0
Mexico,1,4.824,1.55,0
Moldova,1,28.26,1.2,0
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,0,6.369,0.46,0
Morocco,1,3.278,1.33,0
Mozambique,1,0.032,0,0
Myanmar,1,0.184,0,0
Namibia,1,0,0,0
Nepal,1,0.034,0,0
Netherlands,1,66.94,0.94,61.979
New Zealand,1,2.696,0.45,0
Nicaragua,0,0,0,0
Niger,1,0.496,0.87,0
Nigeria,1,0.238,1.65,0
North Macedonia,0,25.439,1,0
Norway,1,18.261,0.73,0
Oman,1,21.736,1.3,0
Pakistan,1,3.214,1.48,0
Palestine,1,1.176,0.85,0
Panama,1,44.962,1.18,0
Papua New Guinea,1,0,0,0
Paraguay,1,0.421,1.05,0
Peru,1,28.236,1.65,0
Philippines,1,1.907,1.02,0
Poland,1,9.591,1.1,0
Portugal,1,65.021,0.91,22.36
Qatar,2,119.748,1.65,0
Romania,1,18.245,1.09,12.891
Russia,1,32.789,1.86,0
Rwanda,1,0.077,0.66,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,2,589.31,1.07,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,1,32.516,1.66,0
Senegal,1,0.478,1.41,0
Serbia,1,44.676,1.17,0
Seychelles,1,0,0,0
Sierra Leone,1,0.501,0,0
Singapore,2,161.016,2.1,0
Slovakia,1,7.326,1.03,0
Slovenia,1,6.253,0.68,12.987
Solomon Islands,0,0,0,0
Somalia,1,1.195,0.91,0
South Africa,1,4.232,1.6,0
South Korea,1,0.351,0.42,0
South Sudan,1,0,0,0
Spain,1,18.971,0.97,0
Sri Lanka,1,0.467,1.31,0
Sudan,1,0.753,0,0
Suriname,1,0,0,0
Sweden,1,52.677,1.25,0
Switzerland,1,37.668,0.67,0
Syria,1,0,0,0
Taiwan,0,0.126,0.45,0
Tajikistan,0,0,0,0
Tanzania,1,0,0.69,0
Thailand,1,0.473,0.75,0
Timor,1,0,0,0
Togo,1,0.121,0,0
Trinidad and Tobago,1,0,0.11,0
Tunisia,1,0,0.82,0
Turkey,1,44.855,1.01,0
Uganda,1,-0.022,0,0
Ukraine,1,10.152,1.46,0
United Arab Emirates,1,0,1.27,0
United Kingdom,1,69.764,1.04,47.83
United States,2,84.371,1.03,44.619
Uruguay,1,2.591,0.97,0
Uzbekistan,1,2.54,1.14,0
Vanuatu,1,0,0,0
Vatican,0,0,0,0
Venezuela,1,0.809,1.15,0
Vietnam,1,0,0.25,0
Yemen,0,0,0,0
Zambia,1,0.272,0,0
Zimbabwe,1,0.067,0,0
