country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Italy,0,20.195,0.66,24.462
Jamaica,0,0.675,0.79,0
Japan,0,1.328,0.6,0
Jordan,0,0.392,1.08,0
Kazakhstan,0,6.87,1.2,0
Kenya,0,0.465,1.41,0
Kosovo,0,14.487,0.85,0
Kuwait,1,69.078,1.55,0
Kyrgyzstan,0,5.365,1.12,0
Laos,0,0,0,0
Latvia,0,9.013,0.88,0
Lebanon,0,0.44,1.17,0
Lesotho,0,0,0,0
Liberia,0,1.582,0.95,0
Libya,0,0,0,0
Liechtenstein,2,0,0,0
Lithuania,0,3.306,0.74,0
Luxembourg,0,6.39,0.59,35.145
Madagascar,0,0,1.37,0
Malawi,0,0.105,0,0
Malaysia,0,1.699,0.88,0
Maldives,2,25.9,1.31,0
Mali,0,0.839,1.07,0
Malta,2,6.794,0.87,0
Marshall Islands,2,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0.16,0
Mexico,0,11.122,1.37,0
Moldova,0,31.483,1.05,0
Monaco,0,0,0,0
Mongolia,0,0.305,0,0
Montenegro,2,1.592,0.26,0
Morocco,0,4.064,1.04,0
Mozambique,0,0,0,0
Myanmar,0,0.11,0.48,0
Namibia,0,0,0,0
Nepal,0,0,0,0
Netherlands,0,11.614,0.64,35.892
New Zealand,0,-0.207,0.35,0
Nicaragua,2,0,0,0
Niger,0,0.207,0.84,0
Nigeria,0,1.184,1.48,0
North Macedonia,2,3.36,0.77,0
Norway,0,10.514,0.71,0
Oman,0,13.512,1.25,0
Pakistan,0,5.016,1.36,0
Palestine,0,1.764,1.54,0
Panama,0,24.799,1.04,0
Papua New Guinea,0,0,0,0
Paraguay,0,2.664,1.51,0
Peru,0,43.795,1.41,0
Philippines,0,2.391,1.08,0
Poland,0,8.27,1,0
Portugal,0,23.733,0.9,14.024
Qatar,1,222.14,1.1,0
Romania,0,18.141,0.97,12.631
Russia,1,72.505,1.41,0
Rwanda,0,0.154,0.8,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,9.013,0,0
Samoa,2,0,0,0
San Marino,0,0,0.86,0
Sao Tome and Principe,2,31.94,0,0
Saudi Arabia,0,47.251,1.31,0
Senegal,0,5.315,1.39,0
Serbia,0,13.667,0.69,0
Seychelles,0,0,0,0
Sierra Leone,0,1.504,0.99,0
Singapore,1,97.943,0.97,0
Slovakia,0,0.916,0.65,0
Slovenia,0,0,0.46,9.62
Solomon Islands,0,0,0,0
Somalia,0,2.139,0.89,0
South Africa,0,7.368,1.44,0
South Korea,0,0.059,0.39,0
South Sudan,0,0,0,0
Spain,0,11.657,0.76,0
Sri Lanka,0,1.541,1.08,0
Sudan,0,1.961,1.36,0
Suriname,0,0,0,0
Sweden,1,47.132,1.16,0
Switzerland,0,8.781,0.53,0
Syria,0,0,0,0
Taiwan,2,0.084,0.38,0
Tajikistan,0,10.694,3.31,0
Tanzania,0,0,0.25,0
Thailand,0,0.258,0.62,0
Timor,0,0,0,0
Togo,0,0.242,1.02,0
Trinidad and Tobago,0,0,0.05,0
Tunisia,0,0.423,0.64,0
Turkey,0,19.137,0.66,0
Uganda,0,0.175,0,0
Ukraine,0,9.558,1.06,0
United Arab Emirates,1,57.328,1.12,0
United Kingdom,1,49.834,0.79,28.518
United States,1,70.64,0.93,38.356
Uruguay,0,0.576,0.96,0
Uzbekistan,0,1.195,0.93,0
Vanuatu,0,0,0,0
Vatican,2,0,0,0
Venezuela,0,0,1.18,0
Vietnam,0,0,0.3,0
Yemen,0,0.067,0,0
Zambia,0,0.707,0.91,0
Zimbabwe,0,0,0,0
