country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Kuwait,2,166.254,0.89,0
Kyrgyzstan,0,3.985,1.2,0
Laos,1,0,0,0
Latvia,0,4.241,0.83,0
Lebanon,0,2.051,1.14,0
Lesotho,0,0.934,0,0
Liberia,0,0.989,1.03,0
Libya,0,2.037,1.22,0
Liechtenstein,1,0,0,0
Lithuania,0,0.735,0.85,0
Luxembourg,0,6.39,0.84,4.793
Madagascar,0,2.275,1.28,0
Malawi,0,0.575,1.27,0
Malaysia,0,2.873,1.03,0
Maldives,1,16.65,0.98,0
Mali,0,1.728,1.06,0
Malta,1,4.53,0.63,0
Marshall Islands,1,0,0,0
Mauritania,0,16.56,1.47,0
Mauritius,0,0,0.05,0
Mexico,0,30.341,1.19,0
Moldova,0,61.23,1.17,0
Monaco,1,0,0,0
Mongolia,0,0,0.57,0
Montenegro,1,0,0.02,0
Morocco,0,1.517,0.98,0
Mozambique,0,0.288,1.13,0
Myanmar,0,0.018,0.75,0
Namibia,0,0,0,0
Nepal,0,6.898,1.71,0
Netherlands,0,5.077,0.91,7.762
New Zealand,1,0,0.12,0
Nicaragua,1,0,0.23,0
Niger,1,0.041,0.7,0
Nigeria,0,1.683,1.17,0
North Macedonia,1,48.479,1.7,0
Norway,1,4.058,0.95,0
Oman,2,144.518,1.24,0
Pakistan,0,21.735,1.33,0
Palestine,0,1.176,1.17,0
Panama,2,119.126,1.3,0
Papua New Guinea,0,0,0,0
Paraguay,0,7.992,1.26,0
Peru,0,22.716,1.12,0
Philippines,0,6.853,1.27,0
Poland,0,7.715,1.02,0
Portugal,0,35.894,1.11,5.492
Qatar,2,659.827,1.02,0
Romania,0,7.901,0.99,8.421
Russia,0,58.444,0.98,0
Rwanda,0,1.004,1.4,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,58.931,0.61,0
Sao Tome and Principe,1,0,0.44,0
Saudi Arabia,0,62.36,1.12,0
Senegal,0,5.733,1.08,0
Serbia,1,10.14,1,0
Seychelles,1,0,0,0
Sierra Leone,0,1.63,0.98,0
Singapore,2,97.259,0.91,0
Slovakia,0,0.549,0.85,0
Slovenia,1,0.962,1.29,0
Solomon Islands,1,0,0,0
Somalia,0,3.586,0.83,0
South Africa,0,28.883,1.43,0
South Korea,0,0.761,1.14,0
South Sudan,0,0,0.81,0
Spain,0,8.427,0.83,0
Sri Lanka,0,3.082,0.96,0
Sudan,0,4.31,1.15,0
Suriname,0,34.093,0,0
Sweden,2,103.572,1.1,0
Switzerland,0,2.195,0.82,0
Syria,0,0,0.42,0
Taiwan,1,0,0.19,0
Tajikistan,0,9.541,0.71,0
Tanzania,1,0,0.02,0
Thailand,0,0.014,0.84,0
Timor,1,0,0,0
Togo,0,0.846,1.03,0
Trinidad and Tobago,0,0,0.01,0
Tunisia,0,0.085,0.69,0
Turkey,0,10.28,0.85,0
Uganda,0,0.394,1.12,0
Ukraine,0,11.204,1.14,0
United Arab Emirates,0,57.733,0.89,0
United Kingdom,0,19.872,0.8,8.868
United States,0,60.441,0.98,21.834
Uruguay,0,0.576,0.95,0
Uzbekistan,0,2.48,1.26,0
Vanuatu,0,0,0,0
Vatican,1,0,0,0
Venezuela,0,4.677,1.41,0
Vietnam,0,0,0.57,0
Yemen,0,0.671,1.22,0
Zambia,1,0,0.9,0
Zimbabwe,0,1.077,1.08,0
