country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Mozambique,3,0.608,1.12,0
Myanmar,3,0.018,0.93,0
Namibia,3,29.123,1.24,0
Nepal,3,10.674,1.19,0
Netherlands,0,13.014,1.5,1.459
New Zealand,0,0.415,1.13,0
Nicaragua,0,35.172,0.33,0
Niger,0,0,0.71,0
Nigeria,3,3.027,0.93,0
North Macedonia,0,48.959,0.96,0
Norway,0,3.32,1.49,0
Oman,2,165.667,0.97,0
Pakistan,3,4.237,0.7,0
Palestine,1,62.14,0.96,0
Panama,2,181.006,1,0
Papua New Guinea,3,0.112,0,0
Paraguay,3,17.666,1.28,0
Peru,2,160.379,1.16,0
Philippines,3,14.902,1.27,0
Poland,0,13.264,1.24,0
Portugal,3,10.886,0.83,4.021
Qatar,1,98.228,0.72,0
Romania,1,59.83,1.23,18.557
Russia,3,36.866,0.93,0
Rwanda,3,3.629,1.05,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0.11,0
Sao Tome and Principe,0,9.126,0.51,0
Saudi Arabia,1,54.49,0.83,0
Senegal,0,2.449,0.99,0
Serbia,1,55.698,1.02,0
Seychelles,0,0,0.19,0
Sierra Leone,0,0.376,0.96,0
Singapore,1,61.364,1.16,0
Slovakia,0,4.213,1.27,0
Slovenia,3,6.734,0.98,1.443
Solomon Islands,0,0,0,0
Somalia,0,1.007,0.74,0
South Africa,1,121.938,0.86,0
South Korea,0,0.936,0.78,0
South Sudan,3,0,0.87,0
Spain,3,39.098,1.54,0
Sri Lanka,3,0.234,0.73,0
Sudan,3,1.642,1.02,0
Suriname,3,46.025,1.17,0
Sweden,3,28.022,1.02,0
Switzerland,0,15.252,1.2,0
Syria,3,1.143,1.33,0
Taiwan,0,0.21,0.55,0
Tajikistan,3,4.299,0.95,0
Tanzania,0,0,0,0
Thailand,3,0,1.02,0
Timor,0,0,0,0
Togo,3,2.657,1.06,0
Trinidad and Tobago,3,3.573,1.8,0
Tunisia,0,1.1,1.32,0
Turkey,0,11.418,1,0
Uganda,3,0.153,1.19,0
Ukraine,0,21.356,1.14,0
United Arab Emirates,0,37.309,0.94,0
United Kingdom,3,8.146,0.93,1.37
United States,2,198.745,0.99,31.61
Uruguay,0,4.606,1.11,0
Uzbekistan,3,14.64,1.15,0
Vanuatu,3,0,0,0
Vatican,0,0,0,0
Venezuela,3,20.502,1.26,0
Vietnam,3,0.154,1.81,0
Yemen,0,0.402,0.81,0
Zambia,3,24.478,0.89,0
Zimbabwe,3,7.603,1.24,0
