country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
South Africa,2,30.451,0.75,0
South Korea,0,3.257,0.65,0
South Sudan,2,0.715,1,0
Spain,2,0,1.26,0
Sri Lanka,0,0.28,1.08,0
Sudan,2,4.972,1.01,0
Suriname,1,115.916,0.87,0
Sweden,0,0,1.2,0
Switzerland,2,49.107,1.17,0
Syria,0,3.6,0.95,0
Taiwan,0,0.084,1.04,0
Tajikistan,0,3.46,0.99,0
Tanzania,0,0,0,0
Thailand,0,0.186,1.12,0
Timor,0,0,0,0
Togo,0,2.416,1.04,0
Trinidad and Tobago,1,135.764,1.21,0
Tunisia,0,19.799,1.45,0
Turkey,2,19.837,1.09,0
Uganda,2,4.066,1.31,0
Ukraine,2,66.242,1.13,0
United Arab Emirates,2,71.281,1.26,0
United Kingdom,2,26.913,1.4,0.957
United States,1,130.488,0.93,20.441
Uruguay,0,4.606,1.11,0
Uzbekistan,0,8.814,0.97,0
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,2,41.919,1.06,0
Vietnam,2,0,0.49,0
Yemen,0,0,0.77,0
Zambia,0,3.808,0.9,0
Zimbabwe,2,0,1.01,0
