country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Sri Lanka,6,0.28,0.86,0
Sudan,6,2.509,1.03,0
Suriname,7,61.367,1.21,0
Sweden,4,29.606,0.97,0
Switzerland,0,15.252,1.21,0
Syria,6,1.086,1.33,0
Taiwan,0,0,0.36,0
Tajikistan,6,5.452,0.96,0
Tanzania,0,0,0,0
Thailand,6,0.072,1.03,0
Timor,0,0,0,0
Togo,6,1.087,1.05,0
Trinidad and Tobago,6,0,0.59,0
Tunisia,0,1.1,1.32,0
Turkey,6,11.228,0.89,0
Uganda,4,0.066,0.89,0
Ukraine,6,19.39,1.01,0
United Arab Emirates,6,27.805,0.8,0
United Kingdom,6,7.925,1.04,2.254
United States,3,204.334,1.16,19.084
Uruguay,0,3.455,1.15,0
Uzbekistan,4,14.82,1.24,0
Vanuatu,6,0,0,0
Vatican,1,0,0,0
Venezuela,4,14.7,1.21,0
Vietnam,6,0.082,0.68,0
Yemen,0,0.335,0.93,0
Zambia,6,0,0.89,0
Zimbabwe,4,1.682,1.38,0
