country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Montenegro,6,89.163,0.72,0
Morocco,5,13.546,1.48,0
Mozambique,5,0.608,1.12,0
Myanmar,5,0.018,0.93,0
Namibia,2,29.123,1.24,0
Nepal,5,10.674,1.19,0
Netherlands,2,13.014,1.5,1.459
New Zealand,1,0.415,1.13,0
Nicaragua,2,35.172,0.33,0
Niger,1,0,0.71,0
Nigeria,5,3.027,0.93,0
North Macedonia,0,48.959,0.96,0
Norway,7,3.32,1.49,0
Oman,4,165.667,0.97,0
Pakistan,5,4.237,0.7,0
Palestine,3,62.14,0.96,0
Panama,4,181.006,1,0
Papua New Guinea,7,0.112,0,0
Paraguay,5,17.666,1.28,0
Peru,4,160.379,1.16,0
Philippines,5,14.902,1.27,0
Poland,2,13.264,1.24,0
Portugal,5,10.886,0.83,4.021
Qatar,3,98.228,0.72,0
Romania,3,59.83,1.23,18.557
Russia,3,36.866,0.93,0
Rwanda,5,3.629,1.05,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0.11,0
Sao Tome and Principe,0,9.126,0.51,0
Saudi Arabia,3,54.49,0.83,0
Senegal,1,2.449,0.99,0
Serbia,3,55.698,1.02,0
Seychelles,1,0,0.19,0
Sierra Leone,1,0.376,0.96,0
Singapore,3,61.364,1.16,0
Slovakia,1,4.213,1.27,0
Slovenia,7,6.734,0.98,1.443
Solomon Islands,1,0,0,0
Somalia,1,1.007,0.74,0
South Africa,3,121.938,0.86,0
South Korea,7,0.936,0.78,0
South Sudan,5,0,0.87,0
Spain,3,39.098,1.54,0
Sri Lanka,7,0.234,0.73,0
Sudan,5,1.642,1.02,0
Suriname,3,46.025,1.17,0
Sweden,2,28.022,1.02,0
Switzerland,2,15.252,1.2,0
Syria,5,1.143,1.33,0
Taiwan,1,0.21,0.55,0
Tajikistan,7,4.299,0.95,0
Tanzania,1,0,0,0
Thailand,7,0,1.02,0
Timor,1,0,0,0
Togo,7,2.657,1.06,0
Trinidad and Tobago,7,3.573,1.8,0
Tunisia,1,1.1,1.32,0
Turkey,2,11.418,1,0
Uganda,5,0.153,1.19,0
Ukraine,2,21.356,1.14,0
United Arab Emirates,2,37.309,0.94,0
United Kingdom,5,8.146,0.93,1.37
United States,4,198.745,0.99,31.61
Uruguay,1,4.606,1.11,0
Uzbekistan,5,14.64,1.15,0
Vanuatu,5,0,0,0
Vatican,0,0,0,0
Venezuela,5,20.502,1.26,0
Vietnam,5,0.154,1.81,0
Yemen,1,0.402,0.81,0
Zambia,2,24.478,0.89,0
Zimbabwe,5,7.603,1.24,0
