country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Guinea-Bissau,1,0,0,0
Guyana,6,0,0,0
Haiti,3,0.175,0,0
Honduras,3,1.212,0,0
Hungary,2,1.242,0,0
Iceland,4,231.502,1.76,2.93
India,2,0.036,2.01,0
Indonesia,6,0.212,1.99,0
International,1,0,0,0
Iran,5,14.727,1.14,0
Iraq,3,0.398,1.33,0
Ireland,6,25.517,2.38,0
Israel,2,27.959,2.52,0
Italy,7,99.005,1.73,43.912
Jamaica,2,0.338,0,0
Japan,6,0.427,1.24,0
Jordan,3,1.568,0,0
Kazakhstan,2,0.266,0,0
Kenya,5,0,0,0
Kosovo,3,0.517,0,0
Kuwait,2,2.576,0.85,0
Kyrgyzstan,5,0.46,0,0
Laos,0,0,0,0
Latvia,5,13.254,0,0
Lebanon,3,0.879,1.12,0
Lesotho,2,0,0,0
Liberia,0,0,0,0
Libya,6,0,0,0
Liechtenstein,1,0,0,0
Lithuania,3,4.775,0,0
Luxembourg,4,238.028,2.31,4.793
Madagascar,0,0.108,0,0
Malawi,6,0,0,0
Malaysia,2,4.017,1.84,0
Maldives,1,0,0,0
Mali,0,0,0,0
Malta,1,24.913,0,0
Marshall Islands,1,0,0,0
Mauritania,5,0,0,0
Mauritius,6,7.077,0,0
Mexico,1,0.302,1.89,0
Moldova,5,4.214,0,0
Monaco,7,101.926,0,0
Mongolia,6,0,0,0
Montenegro,1,17.514,0,0
Morocco,3,0.379,0,0
Mozambique,0,0,0,0
Myanmar,6,0,0,0
Namibia,6,0,0,0
Nepal,5,0,0,0
Netherlands,7,31.281,2.21,21.418
New Zealand,6,2.281,0,0
Nicaragua,0,0,0,0
Niger,5,0.041,0,0
Nigeria,0,0.019,0,0
North Macedonia,1,9.12,0,0
Norway,7,30.989,1.66,0
Oman,2,0,0,0
Pakistan,5,1.037,2.1,0
Palestine,2,0.588,0,0
Panama,5,6.489,2.14,0
Papua New Guinea,0,0.112,0,0
Paraguay,2,0.28,0,0
Peru,3,0,1.91,0
Philippines,3,0.119,1.89,0
Poland,5,1.85,2.26,0
Portugal,2,23.047,2.89,2.55
Qatar,5,3.471,0.42,0
Romania,5,1.611,1.99,0.572
Russia,2,0.37,2.26,0
Rwanda,6,0.695,0,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,736.637,0.98,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,2.011,2.06,0
Senegal,6,0.418,0,0
Serbia,2,4.703,2.06,0
Seychelles,0,10.169,0,0
Sierra Leone,1,0,0,0
Singapore,0,6.837,1.83,0
Slovakia,2,2.564,1.2,0
Slovenia,2,26.456,1.27,3.848
Solomon Islands,0,0,0,0
Somalia,6,0,0,0
South Africa,5,0.877,2.35,0
South Korea,5,1.697,0.66,0
South Sudan,6,0,0,0
Spain,7,52.337,2.06,0
Sri Lanka,3,0.607,0,0
Sudan,5,0,0,0
Suriname,5,5.114,0,0
Sweden,6,17.823,1.47,0
Switzerland,7,140.85,2.24,0
Syria,5,0,0,0
Taiwan,0,1.134,0.77,0
Tajikistan,0,0,0,0
Tanzania,0,0,0,0
Thailand,6,0.716,1.59,0
Timor,1,0,0,0
Togo,5,0.966,0,0
Trinidad and Tobago,6,0,0,0
Tunisia,2,1.269,0,0
Turkey,5,1.98,6.04,0
Uganda,6,0,0,0
Ukraine,3,0.297,0,0
United Arab Emirates,6,0,1.48,0
United Kingdom,6,18.531,2.2,0
United States,2,19.235,3.47,0
Uruguay,5,4.606,0,0
Uzbekistan,5,0.299,0,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,3,0,0,0
Vietnam,6,0.062,0,0
Yemen,0,0,0,0
Zambia,0,0,0,0
Zimbabwe,0,0.067,0,0
