country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Kazakhstan,6,2.876,1.45,0
Kenya,6,0.093,0.81,0
Kosovo,3,20.696,1.24,0
Kuwait,6,12.879,1.69,0
Kyrgyzstan,6,1.533,1.25,0
Laos,6,0.137,0,0
Latvia,1,6.362,0.93,0
Lebanon,6,0.879,1,0
Lesotho,6,0,0,0
Liberia,1,0,0,0
Libya,6,0.437,0,0
Liechtenstein,2,0,0,0
Lithuania,1,15.796,0.99,0
Luxembourg,5,129.398,0.83,46.328
Madagascar,6,0,0,0
Malawi,4,0,0,0
Malaysia,1,3.368,0.99,0
Maldives,2,0,0,0
Mali,1,0.741,0,0
Malta,2,86.063,1.24,9.059
Marshall Islands,2,0,0,0
Mauritania,1,0.215,0,0
Mauritius,3,32.239,0.59,0
Mexico,1,2.017,1.66,0
Moldova,3,28.508,1.48,0
Monaco,3,76.445,0,0
Mongolia,1,0,0,0
Montenegro,2,6.369,0.58,0
Morocco,6,2.682,1.4,0
Mozambique,4,0,0,0
Myanmar,1,0.018,0,0
Namibia,1,0,0,0
Nepal,6,0,0,0
Netherlands,5,71.258,1.15,74.818
New Zealand,6,6.014,0.82,0
Nicaragua,2,0.151,0,0
Niger,4,2.809,1.02,0
Nigeria,1,0.058,1.3,0
North Macedonia,2,22.08,1.24,0
Norway,3,23.057,0.78,0
Oman,6,7.441,1.31,0
Pakistan,6,0.933,1.45,0
Palestine,6,0,0.35,0
Panama,3,64.662,1.42,0
Papua New Guinea,1,0,0,0
Paraguay,6,0.701,0.89,0
Peru,3,27.721,1.86,0
Philippines,6,1.88,1.15,0
Poland,1,9.776,1.29,0
Portugal,5,79.928,1.17,23.635
Qatar,3,57.618,1.28,0
Romania,3,22.924,1.34,9.253
Russia,6,9.998,2.09,0
Rwanda,6,0,0.51,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,36.053,0,0
Samoa,2,0,0,0
San Marino,0,1591.137,1.17,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,6,10.197,1.67,0
Senegal,1,0.358,0.98,0
Serbia,3,29.539,1.54,0
Seychelles,6,0,0,0
Sierra Leone,1,0,0,0
Singapore,3,49.057,2.07,0
Slovakia,6,3.48,1.17,0
Slovenia,6,15.874,0.84,16.355
Solomon Islands,4,0,0,0
Somalia,4,0,0,0
South Africa,6,1.501,1.13,0
South Korea,1,0.761,0.48,0
South Sudan,1,0.089,0,0
Spain,5,106.984,1.16,0
Sri Lanka,6,0.047,1.02,0
Sudan,1,0.023,0,0
Suriname,1,0,0,0
Sweden,3,63.866,1.31,0
Switzerland,5,89.085,0.89,0
Syria,6,0,0,0
Taiwan,4,0.042,0.53,0
Tajikistan,2,0,0,0
Tanzania,4,0,0,0
Thailand,1,0.774,0.91,0
Timor,1,0,0,0
Togo,1,0.362,0,0
Trinidad and Tobago,1,1.429,0.13,0
Tunisia,6,1.269,0.94,0
Turkey,3,48.092,1.57,0
Uganda,6,0,0,0
Ukraine,6,5.122,1.77,0
United Arab Emirates,3,33.467,1.73,0
United Kingdom,5,72.268,1.14,43.647
United States,5,104.477,1.26,37.613
Uruguay,1,4.894,0.98,0
Uzbekistan,6,1.105,1.59,0
Vanuatu,1,0,0,0
Vatican,2,0,0,0
Venezuela,1,0.141,0.73,0
Vietnam,6,0.041,0.43,0
Yemen,4,0,0,0
Zambia,4,0,0,0
Zimbabwe,6,0,0,0
