country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Qatar,2,87.121,1.46,0
Romania,5,16.114,1.23,10.604
Russia,5,14.979,2.04,0
Rwanda,4,0.463,0.57,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,1.12,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,4,12.323,1.68,0
Senegal,6,0.119,1.09,0
Serbia,5,36.74,1.46,0
Seychelles,4,0,0,0
Sierra Leone,6,0.251,0,0
Singapore,5,39.827,2.04,0
Slovakia,4,2.564,1.12,0
Slovenia,4,8.177,0.76,16.836
Solomon Islands,0,0,0,0
Somalia,0,0.252,0,0
South Africa,4,2.445,1.36,0
South Korea,6,0.624,0.47,0
South Sudan,6,0,0,0
Spain,2,81.361,1.08,0
Sri Lanka,4,0.56,1.14,0
Sudan,6,0,0,0
Suriname,6,0,0,0
Sweden,5,45.944,1.29,0
Switzerland,5,35.588,0.79,0
Syria,4,0,0,0
Taiwan,0,0.126,0.5,0
Tajikistan,1,0,0,0
Tanzania,0,0,0,0
Thailand,6,0.473,0.84,0
Timor,6,0,0,0
Togo,6,0,0,0
Trinidad and Tobago,6,0.715,0.13,0
Tunisia,4,1.861,0.91,0
Turkey,2,56.783,1.38,0
Uganda,4,0.022,0,0
Ukraine,4,6.082,1.7,0
United Arab Emirates,5,39.129,1.56,0
United Kingdom,2,52.132,0.89,48.626
United States,2,81.35,1.12,41.148
Uruguay,6,-6.045,0.97,0
Uzbekistan,4,2.928,1.55,0
Vanuatu,6,0,0,0
Vatican,1,0,0,0
Venezuela,6,0.211,0.9,0
Vietnam,4,0.041,0.39,0
Yemen,0,0,0,0
Zambia,0,0.163,0,0
Zimbabwe,4,0,0,0
