country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Portugal,5,54.135,1.19,6.178
Qatar,5,79.832,1.02,0
Romania,5,63.989,1.08,24.431
Russia,5,41.409,1.1,0
Rwanda,3,1.699,0.67,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,2,0,0.3,0
Sao Tome and Principe,0,0,0.52,0
Saudi Arabia,6,13.874,0.84,0
Senegal,2,1.553,0.76,0
Serbia,6,9.993,0.94,0
Seychelles,2,0,0.25,0
Sierra Leone,2,1.128,0.96,0
Singapore,6,3.077,0.59,0
Slovakia,2,23.994,1.41,0
Slovenia,5,53.393,1.33,6.253
Solomon Islands,2,0,0,0
Somalia,2,2.58,0.71,0
South Africa,2,26.219,0.92,0
South Korea,6,1.365,0.58,0
South Sudan,3,0,1.05,0
Spain,6,0,1.18,0
Sri Lanka,2,0.187,0.97,0
Sudan,6,0.456,1,0
Suriname,3,23.865,0.8,0
Sweden,6,0,1.33,0
Switzerland,2,0,1.15,0
Syria,6,2,0.88,0
Taiwan,0,0.042,1.14,0
Tajikistan,2,4.508,1.08,0
Tanzania,0,0,0,0
Thailand,2,0,0.99,0
Timor,2,0,0,0
Togo,6,0.846,1.04,0
Trinidad and Tobago,3,34.298,0.96,0
Tunisia,4,137.241,1.49,0
Turkey,3,18.011,0.97,0
Uganda,3,5.903,1.19,0
Ukraine,5,70.22,1.11,0
United Arab Emirates,5,68.147,1.11,0
United Kingdom,5,57.435,1.24,2.431
United States,4,116.144,1.06,18.429
Uruguay,2,3.742,1.11,0
Uzbekistan,2,19.361,1.05,0
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,3,24.863,0.93,0
Vietnam,3,0,0.51,0
Yemen,2,0,0.63,0
Zambia,6,3.318,0.89,0
Zimbabwe,3,0.74,0.9,0
