country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Pakistan,5,18.71,0.89,0
Palestine,3,47.634,1.84,0
Panama,1,177.298,1.14,0
Papua New Guinea,6,0,0,0
Paraguay,4,4.206,1.34,0
Peru,3,86.377,1.03,0
Philippines,4,9.819,1.29,0
Poland,6,6.315,0.92,0
Portugal,5,22.458,1,7.159
Qatar,1,340.847,0.85,0
Romania,6,20.169,1.17,10.656
Russia,3,45.795,0.92,0
Rwanda,4,1.853,1.21,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,6,0,0.23,0
Sao Tome and Principe,0,4.563,0.5,0
Saudi Arabia,1,126.013,1.01,0
Senegal,6,5.674,1.03,0
Serbia,2,40.561,1.53,0
Seychelles,2,40.675,0,0
Sierra Leone,6,1.504,0.96,0
Singapore,2,42.049,0.91,0
Slovakia,6,0.366,1.41,0
Slovenia,6,7.215,1.66,0
Solomon Islands,6,0,0,0
Somalia,6,1.258,0.78,0
South Africa,3,117.099,1.35,0
South Korea,6,0.975,1.11,0
South Sudan,4,1.608,0.78,0
Spain,6,6.438,1.17,0
Sri Lanka,6,0.374,0.92,0
Sudan,4,0,1.04,0
Suriname,4,23.865,1.17,0
Sweden,3,79.709,1,0
Switzerland,6,7.164,1.45,0
Syria,5,0.571,1.31,0
Taiwan,0,0,0.32,0
Tajikistan,5,0,0.83,0
Tanzania,0,0,0,0
Thailand,5,0.029,1.02,0
Timor,0,0,0,0
Togo,6,0.846,1.04,0
Trinidad and Tobago,5,2.858,0.08,0
Tunisia,0,0.169,1.11,0
Turkey,5,15.331,0.97,0
Uganda,4,0.415,0.96,0
Ukraine,6,16.372,1.01,0
United Arab Emirates,3,42.567,1.04,0
United Kingdom,5,5.951,0.51,4.11
United States,1,138.911,1.27,16.387
Uruguay,6,1.152,1.07,0
Uzbekistan,5,8.396,1.29,0
Vanuatu,5,0,0,0
Vatican,0,0,0,0
Venezuela,4,10.62,1.32,0
Vietnam,6,0,0.39,0
Yemen,5,1.006,0.98,0
Zambia,6,1.414,0.89,0
Zimbabwe,5,1.144,1.26,0
